name,priceDM,sale_price,picture,product_category,sku
Крем-тальк после купания Little Siberica детский 75мл,3 290 ₸,2 959 ₸,https://static.detmir.st/media_pim/851/960/4960851/450/0.jpg?1681827867175,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,4960851
Крем Крем Детский детский 46 мл,459,459,https://static.detmir.st/media_pim/691/035/35691/1500/0.jpg?1678807525715,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,35691
Бальзам для губ Enchantimals Дыня,890,799,https://static.detmir.st/media_pim/533/088/3088533/450/0.jpg?1681726971783,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,3088533
Крем Gufolino с пантенолом 50мл,1 145 ₸,1 145 ₸,https://static.detmir.st/media_out/647/041/5041647/450/0.jpg?1662782566607,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,5041647
Помада для губ Лакомка Апельсиновый смузи,639,639,https://static.detmir.st/media_out/191/551/2551191/1500/0.jpg?1652264487021,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,2551191
Бальзам для губ Enchantimals Апельсин,890,799,https://static.detmir.st/media_pim/529/088/3088529/450/0.jpg?1681726924146,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,3088529
Помада гигиеническая для губ Лакомка Булочка с корицей,639,639,https://static.detmir.st/media_out/201/551/2551201/450/0.jpg?1652264487021,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,2551201
Помада гигиеническая для губ Лакомка Малиновое мороженое с 3лет,639,639,https://static.detmir.st/media_pim/852/105/5105852/1500/0.jpg?1681727068723,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,5105852
Крем Моё солнышко нежный 75мл с 0месяцев,679,679,https://static.detmir.st/media_out/748/880/4880748/450/0.jpg?1656216166916,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,4880748
Крем Моё солнышко детский солнцезащитный SPF 50 55 мл,1 790 ₸,1 609 ₸,https://static.detmir.st/media_out/441/326/326441/450/0.jpg?1652264468012,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,326441
Подгузники Pampers Premium Care Newborn 1 2-5кг 20шт,3 799 ₸,2 739 ₸,https://static.detmir.st/media_pim/000/087/3087000/450/0.jpg?1682346407579,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3087000
Спрей солнцезащитный Моё солнышко SPF30 100мл с 3месяцев,2 990 ₸,2 689 ₸,https://static.detmir.st/media_pim/902/590/3590902/450/0.jpg?1678287520682,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,3590902
Подгузники Pampers Premium Care 2 4-8кг 102шт,17 199 ₸,14 439 ₸,https://static.detmir.st/media_pim/533/087/3087533/450/0.jpg?1682346780425,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3087533
Крем Моё солнышко детский солнцезащитный SPF 30 55 мл,1 490 ₸,1 339 ₸,https://static.detmir.st/media_out/431/326/326431/450/0.jpg?1652264468012,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,326431
Подгузники Pampers Premium Care Newborn 1 2-5кг 66шт,12 149 ₸,9 349 ₸,https://static.detmir.st/media_pim/427/599/4599427/450/0.jpg?1682346384140,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4599427
Гель после солнца Моё солнышко с алое и пантенолом 100мл с 12месяцев,1 520 ₸,1 359 ₸,https://static.detmir.st/media_out/901/590/3590901/1500/0.jpg?1652264563959,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,3590901
Подгузники Pampers Active Baby-Dry 5 11-16кг 60шт,12 439 ₸,9 569 ₸,https://static.detmir.st/media_pim/557/168/3168557/1500/0.jpg?1682348659066,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3168557
Крем Моё солнышко детский солнцезащитный SPF 50 55 мл,1 790 ₸,1 609 ₸,https://static.detmir.st/media_out/441/326/326441/450/0.jpg?1652264468012,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,326441
Подгузники Pampers Active Baby-Dry 5 11-16кг 90шт,18 879 ₸,14 909 ₸,https://static.detmir.st/media_pim/558/087/3087558/450/0.jpg?1682348665247,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3087558
Спрей солнцезащитный Моё солнышко SPF30 100мл с 3месяцев,2 990 ₸,2 689 ₸,https://static.detmir.st/media_pim/902/590/3590902/1500/0.jpg?1678287520682,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,3590902
Подгузники Pampers Premium Care Mini 2 4-8кг 66шт,12 149 ₸,9 349 ₸,https://static.detmir.st/media_pim/004/087/3087004/1500/0.jpg?1682346804190,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3087004
Крем Моё солнышко детский солнцезащитный SPF 30 55 мл,1 490 ₸,1 339 ₸,https://static.detmir.st/media_out/431/326/326431/450/0.jpg?1652264468012,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,326431
Подгузники BabyGo Maxi 7-18кг 64шт 2314787,8 190 ₸,4 699 ₸,https://static.detmir.st/media_pim/467/249/3249467/450/0.jpg?1682347481821,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3249467
Гель после солнца Моё солнышко с алое и пантенолом 100мл с 12месяцев,1 520 ₸,1 359 ₸,https://static.detmir.st/media_out/901/590/3590901/1500/0.jpg?1652264563959,Детский мир>Гигиена и уход>Косметика и гигиена>Солнцезащитные средства детские,3590901
Подгузники BabyGo Junior 11-25кг 56шт 2314788/2315785,8 190 ₸,4 699 ₸,https://static.detmir.st/media_pim/468/249/3249468/1500/0.jpg?1682348435408,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3249468
Подгузники Huggies Elite Soft 3 5-9кг 72шт,11 759 ₸,8 229 ₸,https://static.detmir.st/media_pim/220/778/4778220/450/0.jpg?1681804162618,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4778220
Подгузники для мальчиков Huggies Ultra Comfort 5 12-22кг 56шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/932/144/144932/450/0.jpg?1682348483925,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144932
Подгузники Huggies Elite Soft для новорожденных 2 4-6кг 82шт,10 139 ₸,7 995 ₸,https://static.detmir.st/media_pim/432/177/3177432/450/0.jpg?1682346535299,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3177432
Подгузники Huggies Elite Soft 4 8-14кг 54шт,11 759 ₸,8 229 ₸,https://static.detmir.st/media_pim/221/778/4778221/1500/0.jpg?1681804065860,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4778221
Ножницы Pigeon для ногтей новорожденных,5 689 ₸,5 689 ₸,https://static.detmir.st/media_pim/152/217/217152/450/0.jpg?1681471928971,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,217152
Подгузники MANU S 4-8кг 93шт,11 699 ₸,8 770 ₸,https://static.detmir.st/media_pim/420/407/3407420/450/0.jpg?1682345771276,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3407420
Набор для маникюра BabyGo 3предмета BD-60051,1 789 ₸,985,https://static.detmir.st/media_pim/731/117/3117731/450/0.jpg?1678287853413,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,3117731
Подгузники Huggies Ultra Comfort для девочек 5 12-22кг 56шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/942/144/144942/450/0.jpg?1682348478228,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144942
Ножницы Lubby Маникюрные с 0 месяцев,1 990 ₸,1 789 ₸,https://static.detmir.st/media_pim/147/679/4679147/450/0.jpg?1680697931862,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,4679147
Подгузники MANU XL 12-17кг 60шт,11 699 ₸,9 602 ₸,https://static.detmir.st/media_pim/423/407/3407423/450/0.jpg?1682348628806,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3407423
Ножницы Lubby с чехлом с 0месяцев 16408,1 990 ₸,1 789 ₸,https://static.detmir.st/media_pim/577/195/3195577/450/0.jpg?1678288095311,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,3195577
Подгузники для мальчиков Huggies Ultra Comfort 4 8-14кг 66шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/892/144/144892/450/0.jpg?1682347536368,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144892
Подгузники для девочек Huggies Ultra Comfort 4 8-14кг 66шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/902/144/144902/450/0.jpg?1682347523537,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144902
Ножницы Chicco розовые,5 590 ₸,5 029 ₸,https://static.detmir.st/media_pim/071/688/688071/1500/0.jpg?1678288061905,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,688071
Подгузники Huggies Elite Soft для новорожденных 1 3-5кг 84шт,10 139 ₸,7 995 ₸,https://static.detmir.st/media_pim/431/177/3177431/450/0.jpg?1682346180530,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3177431
Детский маникюрный набор Мир Детства в пенале,2 490 ₸,2 239 ₸,https://static.detmir.st/media_pim/522/158/158522/450/0.jpg?1678287962281,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,158522
Подгузники BabyGo Midi 4-9кг 72шт 2314786,8 190 ₸,4 699 ₸,https://static.detmir.st/media_pim/466/249/3249466/450/0.jpg?1682346957782,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3249466
Подгузники MANU Newborn до 5кг 93шт,11 699 ₸,5 929 ₸,https://static.detmir.st/media_pim/419/407/3407419/1500/0.jpg?1682345190026,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3407419
Ножницы Canpol Babies маникюрные в ассортименте,1 469 ₸,1 469 ₸,https://static.detmir.st/media_pim/431/239/239431/1500/0.jpg?1678288045443,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,239431
Бальзам после укусов насекомых Моё солнышко детский 0 мес+,890,799,https://static.detmir.st/media_pim/411/326/326411/450/0.jpg?1678232078916,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326411
Подгузники Huggies Elite Soft 5 12-22кг 42шт,11 759 ₸,8 229 ₸,https://static.detmir.st/media_pim/222/778/4778222/450/0.jpg?1681804150409,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4778222
Ножницы Chicco голубые,6 590 ₸,5 929 ₸,https://static.detmir.st/media_pim/081/688/688081/450/0.jpg?1678288057439,Детский мир>Гигиена и уход>Косметика и гигиена>Маникюрные наборы детские,688081
Комплект для защиты от комаров Раптор и жидкость детская 30ночей 20мл Gk9616,3 390 ₸,2 702 ₸,https://static.detmir.st/media_out/839/176/3176839/450/0.jpg?1652264514310,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3176839
Подгузники Huggies Ultra Comfort 3 для девочек 5-9кг 78шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/597/753/4753597/450/0.jpg?1682327712379,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4753597
Спрей от комаров Моё солнышко детский защитный 100 мл,1 790 ₸,1 609 ₸,https://static.detmir.st/media_pim/471/326/326471/450/0.jpg?1678231984376,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326471
Подгузники MANU L 9-14кг 70шт,11 699 ₸,9 602 ₸,https://static.detmir.st/media_pim/422/407/3407422/450/0.jpg?1682347697986,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3407422
Спрей от комаров Gardex Baby Baby 100мл с 2лет,2 459 ₸,2 459 ₸,https://static.detmir.st/media_out/411/919/1919411/450/0.jpg?1652264479869,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,1919411
Подгузники Huggies Ultra Comfort 3 для мальчиков 5-9кг 78шт,10 859 ₸,6 999 ₸,https://static.detmir.st/media_pim/596/753/4753596/450/0.jpg?1682327693524,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4753596
Аэрозоль от комаров и мошки Gardex Baby Baby 80мл с 1года,2 359 ₸,1 433 ₸,https://static.detmir.st/media_out/571/626/2626571/450/0.jpg?1652264488005,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,2626571
Подгузники Libero Touch 5 10-14кг 40шт,9 499 ₸,7 599 ₸,https://static.detmir.st/media_pim/550/143/5143550/450/0.jpg?1668106588914,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",5143550
Подгузники Libero Touch 6 13-20кг 36шт,9 499 ₸,7 599 ₸,https://static.detmir.st/media_pim/551/143/5143551/450/0.jpg?1668106632776,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",5143551
Подгузники YokoSun L 9-13кг 54шт,10 290 ₸,7 799 ₸,https://static.detmir.st/media_out/458/083/3083458/450/0.jpg?1652264498294,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3083458
Крем от комаров Моё солнышко детский защитный 50 мл,1 259 ₸,1 129 ₸,https://static.detmir.st/media_pim/451/326/326451/1500/0.jpg?1678231963128,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326451
Спрей от комаров Gardex Baby Baby 75мл с 3месяцев,2 259 ₸,1 404 ₸,https://static.detmir.st/media_out/475/270/3270475/1500/0.jpg?1652264525937,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3270475
Подгузники Pampers Active Baby-Dry 4 9-14кг 106шт,15 590 ₸,11 689 ₸,https://static.detmir.st/media_pim/581/063/1063581/1500/0.jpg?1682347849910,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",1063581
Аэрозоль Gardex Baby Extreme от кровососущих насекомых и клещей 150мл,2 990 ₸,2 990 ₸,https://static.detmir.st/media_out/025/589/3589025/1500/0.jpg?1652264563705,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3589025
Подгузники Huggies Elite Soft для новорожденных 2 4-6кг 50шт,6 559 ₸,6 559 ₸,https://static.detmir.st/media_pim/430/177/3177430/1500/0.jpg?1682346522764,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3177430
Подгузники YokoSun М 5-10кг 62шт,10 290 ₸,7 799 ₸,https://static.detmir.st/media_out/457/083/3083457/450/0.jpg?1652264498294,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3083457
Браслет от комаров Gardex Baby с 2сменными картриджами 0147/3,2 990 ₸,2 990 ₸,https://static.detmir.st/media_out/248/660/4660248/1500/0.jpg?1652264730794,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,4660248
Бальзам после укусов насекомых Моё солнышко детский 0 мес+,890,799,https://static.detmir.st/media_pim/411/326/326411/450/0.jpg?1678232078916,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326411
Подгузники Huggies Elite Soft для новорожденных 1 3-5кг 20шт,2 559 ₸,2 559 ₸,https://static.detmir.st/media_pim/218/778/4778218/1500/0.jpg?1682346187023,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4778218
Комплект для защиты от комаров Раптор и жидкость детская 30ночей 20мл Gk9616,3 390 ₸,2 702 ₸,https://static.detmir.st/media_out/839/176/3176839/450/0.jpg?1652264514310,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3176839
Подгузники Huggies Elite Soft для новорожденных 1 3-5кг 50шт,6 559 ₸,6 559 ₸,https://static.detmir.st/media_pim/429/177/3177429/450/0.jpg?1682346168823,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3177429
Подгузники-трусики Libero Touch 5 10-14кг 32шт,9 499 ₸,9 499 ₸,https://static.detmir.st/media_pim/553/143/5143553/450/0.jpg?1682348599625,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",5143553
Спрей от комаров Моё солнышко детский защитный 100 мл,1 790 ₸,1 609 ₸,https://static.detmir.st/media_pim/471/326/326471/450/0.jpg?1678231984376,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326471
Подгузники Libero Touch 4 7-11кг 44шт,9 499 ₸,7 599 ₸,https://static.detmir.st/media_pim/549/143/5143549/450/0.jpg?1668106524566,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",5143549
Помада для губ EVO гигиеническая Пантенол,489,439,https://static.detmir.st/media_pim/731/959/1959731/450/0.jpg?1681727007913,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика зимняя,1959731
Помада для губ EVO гигиеническая Пантенол,489,439,https://static.detmir.st/media_pim/731/959/1959731/450/0.jpg?1681727007913,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика зимняя,1959731
Спрей от комаров Gardex Baby Baby 100мл с 2лет,2 459 ₸,2 459 ₸,https://static.detmir.st/media_out/411/919/1919411/1500/0.jpg?1652264479869,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,1919411
Подгузники-трусики Libero Touch 6 13-20кг 28шт,9 499 ₸,9 499 ₸,https://static.detmir.st/media_pim/554/143/5143554/1500/0.jpg?1682348754941,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",5143554
Аэрозоль от комаров и мошки Gardex Baby Baby 80мл с 1года,2 359 ₸,1 433 ₸,https://static.detmir.st/media_out/571/626/2626571/450/0.jpg?1652264488005,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,2626571
Подгузники Huggies Elite Soft для новорожденных 0 до 3.5кг 25шт,2 559 ₸,2 245 ₸,https://static.detmir.st/media_pim/425/177/3177425/450/0.jpg?1682346072157,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3177425
Крем от комаров Моё солнышко детский защитный 50 мл,1 259 ₸,1 129 ₸,https://static.detmir.st/media_pim/451/326/326451/450/0.jpg?1678231963128,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,326451
Подгузники Momi L 9-14кг 54шт,7 799 ₸,6 497 ₸,https://static.detmir.st/media_out/627/168/3168627/450/0.jpg?1652264513184,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3168627
Спрей от комаров Gardex Baby Baby 75мл с 3месяцев,2 259 ₸,1 404 ₸,https://static.detmir.st/media_out/475/270/3270475/450/0.jpg?1652264525937,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3270475
Подгузники Huggies Elite Soft 3 5-9кг 40шт,7 390 ₸,7 390 ₸,https://static.detmir.st/media_pim/782/127/3127782/450/0.jpg?1668517930368,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3127782
Аэрозоль Gardex Baby Extreme от кровососущих насекомых и клещей 150мл,2 990 ₸,2 990 ₸,https://static.detmir.st/media_out/025/589/3589025/450/0.jpg?1652264563705,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,3589025
Подгузники YokoSun S до 6кг 82шт,10 290 ₸,7 799 ₸,https://static.detmir.st/media_out/456/083/3083456/450/0.jpg?1652264498291,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3083456
Подгузники MANU S 4-8кг 24шт,2 995 ₸,2 375 ₸,https://static.detmir.st/media_pim/192/611/4611192/450/0.jpg?1682346622812,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4611192
Подгузники Merries L (9-14 кг) 54 шт,11 990 ₸,9 445 ₸,https://static.detmir.st/media_pim/231/016/16231/450/0.jpg?1682347727798,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",16231
Браслет от комаров Gardex Baby с 2сменными картриджами 0147/3,2 990 ₸,2 990 ₸,https://static.detmir.st/media_out/248/660/4660248/1500/0.jpg?1652264730794,Детский мир>Гигиена и уход>Косметика и гигиена>Средства от насекомых детские,4660248
Подгузники Merries XL (12-20 кг) 44 шт,11 990 ₸,9 445 ₸,https://static.detmir.st/media_pim/271/016/16271/450/0.jpg?1682348639808,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",16271
Подгузники Huggies Elite Soft для новорожденных 2 4-6кг 20шт,2 559 ₸,2 559 ₸,https://static.detmir.st/media_pim/219/778/4778219/450/0.jpg?1682346547404,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4778219
Подгузники для мальчиков Huggies Ultra Comfort 4 8-14кг 19шт,3 119 ₸,2 339 ₸,https://static.detmir.st/media_pim/832/144/144832/450/0.jpg?1682327068717,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144832
Подгузники Huggies Classic 4 7-18кг 50шт,5 190 ₸,5 190 ₸,https://static.detmir.st/media_pim/891/004/4891/450/0.jpg?1681805626069,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4891
Подгузники для девочек Huggies Ultra Comfort 4 8-14кг 19шт,3 119 ₸,2 339 ₸,https://static.detmir.st/media_pim/842/144/144842/450/0.jpg?1682347608300,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144842
Подгузники Momi M 6-11кг 62шт,7 799 ₸,6 470 ₸,https://static.detmir.st/media_out/626/168/3168626/450/0.jpg?1652264513184,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3168626
Подгузники Huggies Ultra Comfort для мальчиков 4 8-14кг 100шт,15 590 ₸,12 899 ₸,https://static.detmir.st/media_pim/841/212/4212841/450/0.jpg?1682347596692,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4212841
Подгузники Huggies Ultra Comfort для мальчиков 5 12-22кг 84шт,15 590 ₸,12 899 ₸,https://static.detmir.st/media_pim/846/212/4212846/450/0.jpg?1682327645931,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4212846
Жидкое крем-мыло Умкa 300мл,990,789,https://static.detmir.st/media_pim/951/764/1764951/450/0.jpg?1681817283108,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,1764951
Подгузники для девочек Huggies Ultra Comfort 5 12-22кг 15шт,3 119 ₸,2 339 ₸,https://static.detmir.st/media_pim/862/144/144862/1500/0.jpg?1682327196148,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144862
Мыло жидкое Умкa детское 300мл,990,789,https://static.detmir.st/media_pim/941/764/1764941/450/0.jpg?1681817307067,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,1764941
Подгузники для мальчиков Huggies Ultra Comfort 5 12-22кг 15шт,3 119 ₸,2 339 ₸,https://static.detmir.st/media_pim/852/144/144852/450/0.jpg?1682327152191,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",144852
Мыло жидкое BioMio Baby 300мл 517.04190.0101,1 859 ₸,1 389 ₸,https://static.detmir.st/media_pim/702/568/3568702/450/0.jpg?1680977290607,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,3568702
Подгузники Lovular Hot Wind S 4-8кг 62шт,10 990 ₸,8 998 ₸,https://static.detmir.st/media_pim/758/023/6023758/450/0.jpg?1682346605872,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",6023758
Подгузники LOVULAR Hot Wind Bamboo Powder S 4-8кг 74шт,11 499 ₸,11 499 ₸,https://static.detmir.st/media_pim/289/752/4752289/450/0.jpg?1682345730247,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4752289
Крем-мыло BioMio Baby Bio Cream-Soap детское экологическое 90г,790,709,https://static.detmir.st/media_pim/346/920/4920346/450/0.jpg?1681821795836,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,4920346
Подгузники Lovular Hot Wind M 6-10кг 52шт,10 990 ₸,8 998 ₸,https://static.detmir.st/media_pim/759/023/6023759/450/0.jpg?1682347091288,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",6023759
Крем-мыло Умкa с протеинами молока и экстрактом алоэ вера 80г,390,309,https://static.detmir.st/media_pim/901/764/1764901/450/0.jpg?1681817355183,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,1764901
Подгузники Huggies Classic 5 11-25кг 42шт,5 190 ₸,5 190 ₸,https://static.detmir.st/media_pim/901/004/4901/450/0.jpg?1681804618118,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",4901
Мыло для рук LION Ai-Kekute пенное антибактериальное аромат винограда запасной блок 200мл,1 039 ₸,929,https://static.detmir.st/media_pim/271/498/2498271/1500/0.jpg?1681827846249,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,2498271
Диски ватные BabyGo 120шт 9721,499,395,https://static.detmir.st/media_pim/552/163/3163552/450/0.jpg?1681837059465,Детский мир>Гигиена и уход>Косметика и гигиена>Ватная продукция,3163552
Подгузники Momi S 4-8кг 82шт,7 799 ₸,6 488 ₸,https://static.detmir.st/media_out/625/168/3168625/1500/0.jpg?1652264513182,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3168625
Подгузники Lovular Hot Wind L 9-14кг 44шт,10 990 ₸,8 998 ₸,https://static.detmir.st/media_pim/760/023/6023760/450/0.jpg?1668875293071,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",6023760
Подгузники Huggies Elite Soft Platinum для новорожденных 1 до 5кг 90шт,13 490 ₸,13 490 ₸,https://static.detmir.st/media_pim/496/546/3546496/450/0.jpg?1681805470151,"Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские",3546496
Крем-мыло Моё солнышко с пантенолом 300мл с 0месяцев,1 029 ₸,869,https://static.detmir.st/media_pim/178/257/3257178/1500/0.jpg?1681819168930,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,3257178
Палочки ватные BabyGo 200шт 9726,339,296,https://static.detmir.st/media_pim/558/163/3163558/1500/0.jpg?1681837119555,Детский мир>Гигиена и уход>Косметика и гигиена>Ватная продукция,3163558
Мыло для рук LION Ai-Kekute пенное антибактериальное аромат персика запасной блок 200мл,1 039 ₸,929,https://static.detmir.st/media_out/954/202/3202954/450/0.jpg?1652264518436,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,3202954
Палочки ватные BabyGo с ограничителем 60шт 9727,369,296,https://static.detmir.st/media_pim/557/163/3163557/450/0.jpg?1681837144108,Детский мир>Гигиена и уход>Косметика и гигиена>Ватная продукция,3163557
Жидкое мыло Safeguard антибактериальное с Алоэ 225 мл,1 179 ₸,739,https://static.detmir.st/media_pim/611/853/1853611/450/0.jpg?1676041806307,Детский мир>Гигиена и уход>Косметика и гигиена>Мыло детское,1853611
Диски ватные BabyGo 50 шт 9722,299,299,https://static.detmir.st/media_pim/553/163/3163553/450/0.jpg?1681837072635,Детский мир>Гигиена и уход>Косметика и гигиена>Ватная продукция,3163553
